Actions 2023/12/25 15:51:53 Action: delete_indices,Description: delete selected indices_test
Details 2023/12/25 15:51:53 use these filter :[age pattern]
Details 2023/12/25 15:51:53 no match indices
Info 2023/12/25 15:51:53 Pausing for 5 seconds before continuing...
Actions 2023/12/25 15:53:26 Action: delete_indices,Description: delete selected indices_test
Details 2023/12/25 15:53:26 use these filter :[pattern]
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-cal-d-1-202312] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20230822-n] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231112] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20230917-n] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231111] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231110] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231031-s] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231119] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231102-s-test] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231118] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231117] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231130] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-cal-h-half-202310-test] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231127] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20230927-s] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231126] has already deleted
